postId,keywordLabel,sector,barName,clicks,comments,publishTime,matchedWords,title,content,url
1760098030,看多,上证指数,上证指数吧,16,0,2026-08-17 14:53:19,牛来,"抖音上出现了一批骂牛来的兄弟们去反击他们","","https://guba.eastmoney.com/news,sh000001,1760098030.html"
1760094372,中性,上证指数,上证指数吧,16,0,2026-08-17 14:51:12,,"科技上涨1000000点，继续别停","","https://guba.eastmoney.com/news,sh000001,1760094372.html"
1760079351,中性,上证指数,上证指数吧,16,1,2026-08-17 14:41:01,,"我还有五只票是绿滴！！","","https://guba.eastmoney.com/news,sh000001,1760079351.html"
1760078948,看多,上证指数,上证指数吧,16,0,2026-08-17 14:40:42,牛来,"牛来还是太权威了，欠它一张电影票","","https://guba.eastmoney.com/news,sh000001,1760078948.html"
1760076752,中性,上证指数,上证指数吧,16,0,2026-08-17 14:39:06,,"尾盘站上60日均线，明天可期","","https://guba.eastmoney.com/news,sh000001,1760076752.html"
1760067286,看空,上证指数,上证指数吧,16,0,2026-08-17 14:32:12,跳水,"2点半，永不变的跳水，太残忍了","","https://guba.eastmoney.com/news,sh000001,1760067286.html"
1760067280,中性,上证指数,上证指数吧,16,0,2026-08-17 14:32:12,,"量化上班了","","https://guba.eastmoney.com/news,sh000001,1760067280.html"
1760066663,中性,上证指数,上证指数吧,16,0,2026-08-17 14:31:47,,"拉权重拉指数，个股都不怎么涨易跌难涨的","","https://guba.eastmoney.com/news,sh000001,1760066663.html"
1760099019,看空,创业板指,创业板指吧,16,0,2026-08-17 14:53:55,下跌,"今天收盘光头阳，明天开始新一轮下跌","","https://guba.eastmoney.com/news,sz399006,1760099019.html"
1760097330,中性,创业板指,创业板指吧,16,0,2026-08-17 14:52:58,,"都忘了7月份跌的不要不要的时候了","","https://guba.eastmoney.com/news,sz399006,1760097330.html"
1760073063,中性,创业板指,创业板指吧,16,0,2026-08-17 14:36:34,,"韭菜们每次都能成功躲开牛市","","https://guba.eastmoney.com/news,sz399006,1760073063.html"
1760054413,看多,创业板指,上证指数吧,16,0,2026-08-17 14:23:04,牛来,"你们都要感谢牛来","","https://guba.eastmoney.com/news,sh000001,1760054413.html"
1760012069,看多,创业板指,创业板指吧,16,1,2026-08-17 13:51:06,机会,"乘机会，拉爆小日子","","https://guba.eastmoney.com/news,sz399006,1760012069.html"
1759985469,中性,创业板指,创业板指吧,16,0,2026-08-17 13:30:46,,"买中际的还没卖完么","","https://guba.eastmoney.com/news,sz399006,1759985469.html"
1759969538,看多,创业板指,创业板指吧,16,0,2026-08-17 13:19:30,上车,"快下来我没上车啊大哥","","https://guba.eastmoney.com/news,sz399006,1759969538.html"
1759967520,中性,创业板指,创业板指吧,16,0,2026-08-17 13:18:10,,"易中天无敌，随手拿捏指数","","https://guba.eastmoney.com/news,sz399006,1759967520.html"
1759960543,中性,创业板指,创业板指吧,16,0,2026-08-17 13:13:22,,"科技兴国！科技兴国！科技兴国！赚麻了","","https://guba.eastmoney.com/news,sz399006,1759960543.html"
1759959448,看多,创业板指,创业板指吧,16,0,2026-08-17 13:12:36,牛来,"牛来，豹拉，收盘不下去，我就去支持10张电影票","","https://guba.eastmoney.com/news,sz399006,1759959448.html"
1759957834,中性,创业板指,创业板指吧,16,0,2026-08-17 13:11:29,放量|空仓,"拉了半天，也没放量啊，还是不能追，继续空仓，你随便啦","","https://guba.eastmoney.com/news,sz399006,1759957834.html"
1759954482,看空,创业板指,创业板指吧,16,0,2026-08-17 13:09:07,下跌,"又拉指数等一下跌又一起跌","","https://guba.eastmoney.com/news,sz399006,1759954482.html"
1759862028,中性,创业板指,创业板指吧,16,0,2026-08-17 11:06:47,,"指数拉冒烟个股跌成狗，每天准时被扣钱。","","https://guba.eastmoney.com/news,sz399006,1759862028.html"
1759860423,中性,创业板指,创业板指吧,16,0,2026-08-17 11:05:41,,"在不买就买不到了","","https://guba.eastmoney.com/news,sz399006,1759860423.html"
1759849404,中性,创业板指,创业板指吧,16,0,2026-08-17 10:58:54,,"准备180度跳","","https://guba.eastmoney.com/news,sz399006,1759849404.html"
1759840307,看多,创业板指,创业板指吧,16,0,2026-08-17 10:53:26,大涨,"赚认知内的钱，我不到科技大涨的理由。只能理解为机构被锁死在科技里面出不来了，拉的","","https://guba.eastmoney.com/news,sz399006,1759840307.html"
1759836445,中性,创业板指,创业板指吧,16,0,2026-08-17 10:51:13,,"感觉指数一拉，个股跌的就多，指数往下一走，个股反而会好点","","https://guba.eastmoney.com/news,sz399006,1759836445.html"
1759834148,中性,创业板指,创业板指吧,16,0,2026-08-17 10:49:48,,"创业板要跌破3590","","https://guba.eastmoney.com/news,sz399006,1759834148.html"
1759829880,看多,创业板指,创业板指吧,16,0,2026-08-17 10:47:20,牛来,"牛来豹拉今天晚上就去看","","https://guba.eastmoney.com/news,sz399006,1759829880.html"
1759803970,看多,创业板指,创业板指吧,16,1,2026-08-17 10:33:04,主力,"大家杀进科技与虎谋皮，与主力分杯羹吃","","https://guba.eastmoney.com/news,sz399006,1759803970.html"
1759800707,中性,创业板指,创业板指吧,16,0,2026-08-17 10:31:22,,"这种走势，最好别让外人看见，烫脸","","https://guba.eastmoney.com/news,sz399006,1759800707.html"
1759780203,中性,创业板指,创业板指吧,16,0,2026-08-17 10:20:42,,"黄蓝线，相互抵消，哎","","https://guba.eastmoney.com/news,sz399006,1759780203.html"
1759748654,中性,创业板指,创业板指吧,16,0,2026-08-17 10:05:06,,"创业板唯一绿的，怎么可能","","https://guba.eastmoney.com/news,sz399006,1759748654.html"
1760041143,中性,证券,证券Ⅱ吧,16,0,2026-08-17 14:13:32,,"一个该带头的板块在这拖后腿，真是搅棍！","","https://guba.eastmoney.com/news,bk0473,1760041143.html"
1759967291,中性,证券,证券Ⅱ吧,16,0,2026-08-17 13:18:00,,"马上降温！","","https://guba.eastmoney.com/news,bk0473,1759967291.html"
1759840137,中性,证券,证券Ⅱ吧,16,0,2026-08-17 10:53:20,,"买证券也比那些靠谱。到时候没人接他们货基金全跑还是他们自己玩散户留钱买低价。这次","","https://guba.eastmoney.com/news,bk0473,1759840137.html"
1759837480,中性,证券,证券Ⅱ吧,16,0,2026-08-17 10:51:48,,"温水煮青蛙，现在水已经烧到八十度了","","https://guba.eastmoney.com/news,bk0473,1759837480.html"
1759780972,中性,证券,证券Ⅱ吧,16,0,2026-08-17 10:21:06,,"大和证券，名不虚传","","https://guba.eastmoney.com/news,bk0473,1759780972.html"
1759716256,中性,证券,证券Ⅱ吧,16,1,2026-08-17 09:51:08,,"日线末端收敛结构又能磨一周","","https://guba.eastmoney.com/news,bk0473,1759716256.html"
1759853840,看多,银行,银行Ⅱ吧,16,0,2026-08-17 11:01:35,主力,"一定会拉银行的，别装了，主力精明的很","","https://guba.eastmoney.com/news,bk0475,1759853840.html"
1759786249,中性,银行,银行Ⅱ吧,16,0,2026-08-17 10:23:57,,"吸干全场了，","","https://guba.eastmoney.com/news,bk0475,1759786249.html"
1759778862,中性,银行,银行Ⅱ吧,16,0,2026-08-17 10:19:57,,"银行是没希望了","","https://guba.eastmoney.com/news,bk0475,1759778862.html"
1759738117,中性,银行,银行Ⅱ吧,16,0,2026-08-17 10:00:25,,"这几天会拉银行了","","https://guba.eastmoney.com/news,bk0475,1759738117.html"
1759725586,中性,银行,银行Ⅱ吧,16,1,2026-08-17 09:55:00,,"501300年化收益率5.27%的美国国债不比股票香？还这折价1.12%","","https://guba.eastmoney.com/news,bk0475,1759725586.html"
1759652406,中性,酿酒,酿酒概念吧,16,0,2026-08-17 09:29:14,,"今年茅台能破1000不","","https://guba.eastmoney.com/news,bk0477,1759652406.html"
1760064385,看空,电力,电力吧,16,0,2026-08-17 14:30:11,下跌,"上涨不行，下跌跟着冲勾庄一个","","https://guba.eastmoney.com/news,bk0428,1760064385.html"
1760057056,看多,电力,电力吧,16,0,2026-08-17 14:24:59,价值,"与大盘背离，完全没有投资价值。杂毛板块4000点你才板块红，50只个股还在领跌","","https://guba.eastmoney.com/news,bk0428,1760057056.html"
1759830297,中性,电力,电力吧,16,0,2026-08-17 10:47:36,,"板块","","https://guba.eastmoney.com/news,bk0428,1759830297.html"
1759876662,中性,半导体,半导体概念吧,16,0,2026-08-17 11:17:26,,"小张今天又憋不住要笑了","","https://guba.eastmoney.com/news,bk0917,1759876662.html"
1760100926,看多,上证指数,上证指数吧,15,0,2026-08-17 14:55:03,牛来,"真的牛来吗？","","https://guba.eastmoney.com/news,sh000001,1760100926.html"
1760100029,中性,上证指数,上证指数吧,15,0,2026-08-17 14:54:30,,"今天的心情很差，手里两个票都是绿的……","","https://guba.eastmoney.com/news,sh000001,1760100029.html"
1760094007,中性,上证指数,上证指数吧,15,0,2026-08-17 14:50:58,反弹|新低,"一个月下来，指数高歌猛进，板块也是反弹不少，手里天天新低的持仓是该走还是再忍忍?","","https://guba.eastmoney.com/news,sh000001,1760094007.html"
1760091699,看多,上证指数,上证指数吧,15,0,2026-08-17 14:49:30,牛来,"上5000千点给牛来包场三天","","https://guba.eastmoney.com/news,sh000001,1760091699.html"
1760088190,中性,上证指数,上证指数吧,15,0,2026-08-17 14:47:18,,"在加上今天有色板块共同推动了大盘","","https://guba.eastmoney.com/news,sh000001,1760088190.html"
1760086141,看多,上证指数,上证指数吧,15,0,2026-08-17 14:45:55,牛来,"牛来是对的今晚就去补票","","https://guba.eastmoney.com/news,sh000001,1760086141.html"
1760082676,看多,上证指数,上证指数吧,15,0,2026-08-17 14:43:29,牛来,"1年后，你真的看懂牛来了吗？","","https://guba.eastmoney.com/news,sh000001,1760082676.html"
1760080435,中性,上证指数,上证指数吧,15,0,2026-08-17 14:41:49,,"走势是真稳，关键劵商又涨了","","https://guba.eastmoney.com/news,sh000001,1760080435.html"
1760071956,看多,上证指数,上证指数吧,15,0,2026-08-17 14:35:41,牛来,"牛来功不可没呀","","https://guba.eastmoney.com/news,sh000001,1760071956.html"
1760070728,中性,上证指数,上证指数吧,15,0,2026-08-17 14:34:43,,"半导体上涨了太多，有可能接棒","","https://guba.eastmoney.com/news,sh000001,1760070728.html"
1760070083,看空,上证指数,上证指数吧,15,0,2026-08-17 14:34:14,跳水,"涨了一天了，2点半准时跳水，真特么牛鼻","","https://guba.eastmoney.com/news,sh000001,1760070083.html"
1760069414,看多,上证指数,上证指数吧,15,0,2026-08-17 14:33:46,加仓,"又加仓干002354","","https://guba.eastmoney.com/news,sh000001,1760069414.html"
1760069370,中性,上证指数,上证指数吧,15,0,2026-08-17 14:33:44,,"下跳表演","","https://guba.eastmoney.com/news,sh000001,1760069370.html"
1760069301,中性,上证指数,上证指数吧,15,0,2026-08-17 14:33:42,,"中报这么好没人知道吗","","https://guba.eastmoney.com/news,sh000001,1760069301.html"
1760067529,看空,上证指数,上证指数吧,15,0,2026-08-17 14:32:22,大跌|跳水,"大跌跳水，一泻千里！","","https://guba.eastmoney.com/news,sh000001,1760067529.html"
1760064506,看多,上证指数,上证指数吧,15,0,2026-08-17 14:30:16,突破|放量|诱多,"今天突破第一压力位3970，但是没有放量，有诱多嫌疑，明天4000点之前一定会打","","https://guba.eastmoney.com/news,sh000001,1760064506.html"
1760039094,看多,创业板指,创业板指吧,15,0,2026-08-17 14:12:02,大涨,"这个月相比来说指数大涨但并不是只涨科技，基本是普涨，不像六月份指数全靠科技，个股","","https://guba.eastmoney.com/news,sz399006,1760039094.html"
1760026730,看空,创业板指,创业板指吧,15,0,2026-08-17 14:02:16,跳水,"可以开始跳水了吧","","https://guba.eastmoney.com/news,sz399006,1760026730.html"
1760023985,看多,创业板指,创业板指吧,15,0,2026-08-17 14:00:10,牛来,"牛来牛来5000","","https://guba.eastmoney.com/news,sz399006,1760023985.html"
1760017951,看多,创业板指,创业板指吧,15,0,2026-08-17 13:55:33,牛来,"在拉一波牛来","","https://guba.eastmoney.com/news,sz399006,1760017951.html"
1760010666,看多,创业板指,创业板指吧,15,0,2026-08-17 13:50:01,拉升,"两点准时拉升","","https://guba.eastmoney.com/news,sz399006,1760010666.html"
1760009562,中性,创业板指,创业板指吧,15,0,2026-08-17 13:49:10,主力|诱多,"诱多，主力出筹码！","","https://guba.eastmoney.com/news,sz399006,1760009562.html"
1759992712,看多,创业板指,创业板指吧,15,0,2026-08-17 13:36:18,新高|拉升,"午后科技推动各指数涨幅度加大金禄电子、依顿电子等快速拉升创分时新高。 //@啄木","","https://guba.eastmoney.com/news,sz399006,1759992712.html"
1759978564,看空,创业板指,创业板指吧,15,0,2026-08-17 13:25:49,做空|诱多,"又要股指期货交割了，今天诱多后机构股指期货做空赚大钱！","","https://guba.eastmoney.com/news,sz399006,1759978564.html"
1759977781,中性,创业板指,创业板指吧,15,0,2026-08-17 13:25:17,,"别跳吧，能不能拉上去","","https://guba.eastmoney.com/news,sz399006,1759977781.html"
1759963498,中性,创业板指,创业板指吧,15,0,2026-08-17 13:15:25,,"都是啥玩意涨呢，纳闷","","https://guba.eastmoney.com/news,sz399006,1759963498.html"
1759948767,中性,创业板指,创业板指吧,15,0,2026-08-17 13:04:46,,"伪科技狂飙","","https://guba.eastmoney.com/news,sz399006,1759948767.html"
1759883328,中性,创业板指,创业板指吧,15,0,2026-08-17 11:22:28,,"指数回去了，账号里面的钱回去的有多少？","","https://guba.eastmoney.com/news,sz399006,1759883328.html"
1759860078,贪婪,创业板指,创业板指吧,15,0,2026-08-17 11:05:27,冲冲冲|冲冲冲,"冲冲冲，买买买","","https://guba.eastmoney.com/news,sz399006,1759860078.html"
1759855396,中性,创业板指,创业板指吧,15,0,2026-08-17 11:02:33,,"涨起来，不得排队看电影啊","","https://guba.eastmoney.com/news,sz399006,1759855396.html"
1759849319,看多,创业板指,创业板指吧,15,0,2026-08-17 10:58:50,新高,"科技股王者归来，将再创新高！","","https://guba.eastmoney.com/news,sz399006,1759849319.html"
1759831718,看空,创业板指,创业板指吧,15,0,2026-08-17 10:48:24,下跌,"下午科技跌下来又是四千家下跌哦","","https://guba.eastmoney.com/news,sz399006,1759831718.html"
1759818966,中性,创业板指,创业板指吧,15,0,2026-08-17 10:41:12,,"你们场内盆满钵满，场外是左右为难","","https://guba.eastmoney.com/news,sz399006,1759818966.html"
1759781405,中性,创业板指,创业板指吧,15,0,2026-08-17 10:21:20,,"双创永远涨，大家快来买","","https://guba.eastmoney.com/news,sz399006,1759781405.html"
1759769834,中性,创业板指,创业板指吧,15,0,2026-08-17 10:15:26,,"具身智能大脑已成核心竞争壁垒","","https://guba.eastmoney.com/news,sz399006,1759769834.html"
1759761844,中性,创业板指,创业板指吧,15,0,2026-08-17 10:11:26,,"几个小丑，除了无脑输出情绪还会干嘛？","","https://guba.eastmoney.com/news,sz399006,1759761844.html"
1760036260,中性,证券,证券Ⅱ吧,15,0,2026-08-17 14:09:51,,"可怜的成交量……","","https://guba.eastmoney.com/news,bk0473,1760036260.html"
1759893008,中性,证券,证券Ⅱ吧,15,0,2026-08-17 11:29:35,,"从亲儿子变成弃子","","https://guba.eastmoney.com/news,bk0473,1759893008.html"
1759867200,中性,证券,证券Ⅱ吧,15,0,2026-08-17 11:10:28,,"大盘所有板块只有证券板块是半死不活的。","","https://guba.eastmoney.com/news,bk0473,1759867200.html"
1759852807,中性,证券,证券Ⅱ吧,15,0,2026-08-17 11:01:00,,"散户多的地方就是土立土及，都说了主线是科技，让你们低吸科技，你们不信，亏麻了吧！","","https://guba.eastmoney.com/news,bk0473,1759852807.html"
1759833095,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:49:13,,"看看半导体，再看看证券，云泥之别，被踩在脚底下就是这种感觉","","https://guba.eastmoney.com/news,bk0473,1759833095.html"
1759828944,贪婪,证券,证券Ⅱ吧,15,0,2026-08-17 10:46:49,不卖,"庄家都明牌告诉你们了，只要你们不卖，他就不拉，什么技术线只要他想，横一年都行，均","","https://guba.eastmoney.com/news,bk0473,1759828944.html"
1759820234,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:41:53,,"你可以退出大a了","","https://guba.eastmoney.com/news,bk0473,1759820234.html"
1759817938,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:40:36,,"把证券板块踢出A股市场。看着他就恶心。","","https://guba.eastmoney.com/news,bk0473,1759817938.html"
1759763793,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:12:22,,"改名板块吧","","https://guba.eastmoney.com/news,bk0473,1759763793.html"
1759760284,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:10:38,,"强烈谴责融券+量化在这个板块无休止的来回收割！能不能给买这个证券板块的众多散户留","","https://guba.eastmoney.com/news,bk0473,1759760284.html"
1759752640,中性,证券,证券Ⅱ吧,15,0,2026-08-17 10:06:56,,"做回人吧","","https://guba.eastmoney.com/news,bk0473,1759752640.html"
1759675317,中性,证券,证券Ⅱ吧,15,0,2026-08-17 09:36:11,,"又报团了..","","https://guba.eastmoney.com/news,bk0473,1759675317.html"
1759674511,中性,银行,银行Ⅱ吧,15,0,2026-08-17 09:35:57,,"又报团了，MD","","https://guba.eastmoney.com/news,bk0475,1759674511.html"
1759958881,看空,白酒,白酒吧,15,0,2026-08-17 13:12:12,阴跌,"酒阴跌的，现在人气已经没了","","https://guba.eastmoney.com/news,bk0896,1759958881.html"
1759954622,中性,白酒,白酒吧,15,0,2026-08-17 13:09:13,,"不是我在想这些酒都是水做的吗？不是粮食都涨停了，酒一直跌，酒不是用粮食发酵的吗","","https://guba.eastmoney.com/news,bk0896,1759954622.html"
1760060819,恐慌,电力,电力吧,15,0,2026-08-17 14:27:36,暴跌|暴跌,"这玩意开始跟跌不跟涨了，暴跌要开始了","","https://guba.eastmoney.com/news,bk0428,1760060819.html"
1759815633,中性,电力,电力吧,15,0,2026-08-17 10:39:16,,"主要周五这个大阴线也太恶心了，五日线走的好好的突然来这种。","","https://guba.eastmoney.com/news,bk0428,1759815633.html"
1759687613,中性,电力,电力吧,15,0,2026-08-17 09:40:19,,"按着电力杀，没招","","https://guba.eastmoney.com/news,bk0428,1759687613.html"
1760104597,看多,上证指数,上证指数吧,14,0,2026-08-17 14:57:11,牛来,"《牛来》下架的原因吗","","https://guba.eastmoney.com/news,sh000001,1760104597.html"
1760100472,中性,上证指数,上证指数吧,14,0,2026-08-17 14:54:48,,"你们最终还是买了那不好意思！你买它得卖！","","https://guba.eastmoney.com/news,sh000001,1760100472.html"
1760094689,中性,上证指数,上证指数吧,14,0,2026-08-17 14:51:24,,"好强！可惜日线及周线不是多头排列？","","https://guba.eastmoney.com/news,sh000001,1760094689.html"
1760087668,中性,上证指数,上证指数吧,14,0,2026-08-17 14:46:57,,"你们自娱自乐，反正我不敢跟","","https://guba.eastmoney.com/news,sh000001,1760087668.html"
1760086474,中性,上证指数,上证指数吧,14,0,2026-08-17 14:46:08,,"4000?","","https://guba.eastmoney.com/news,sh000001,1760086474.html"
1760077597,中性,上证指数,上证指数吧,14,0,2026-08-17 14:39:45,,"今天没跑赢大盘","","https://guba.eastmoney.com/news,sh000001,1760077597.html"
1760077515,中性,上证指数,上证指数吧,14,1,2026-08-17 14:39:42,,"大赚22块钱","","https://guba.eastmoney.com/news,sh000001,1760077515.html"
1760075011,中性,上证指数,上证指数吧,14,0,2026-08-17 14:38:07,,"庆祝。科技板块回血百分之三十","","https://guba.eastmoney.com/news,sh000001,1760075011.html"
1760073743,中性,上证指数,上证指数吧,14,0,2026-08-17 14:37:06,,"绊倒体。","","https://guba.eastmoney.com/news,sh000001,1760073743.html"
1760071945,中性,上证指数,上证指数吧,14,0,2026-08-17 14:35:41,,"蓝筹包括券商真的不能涨，涨了会长不开心，关键是小散赚钱牠心里不舒服的","","https://guba.eastmoney.com/news,sh000001,1760071945.html"
1760071735,中性,上证指数,上证指数吧,14,0,2026-08-17 14:35:31,,"不久就会哭爹喊娘！","","https://guba.eastmoney.com/news,sh000001,1760071735.html"
1760069662,中性,上证指数,上证指数吧,14,0,2026-08-17 14:33:57,,"服了，大盘拉一天，我的票不跟，大盘尾盘跌，我的票开团猛跟，指数又要四千点了，多少","","https://guba.eastmoney.com/news,sh000001,1760069662.html"
1760067703,中性,上证指数,上证指数吧,14,0,2026-08-17 14:32:30,,"你今天完成了任务，但别掀桌子哟！！！！","","https://guba.eastmoney.com/news,sh000001,1760067703.html"
1760087950,中性,创业板指,创业板指吧,14,0,2026-08-17 14:47:08,牛来|跳水,"放心有牛来不会跳水的","","https://guba.eastmoney.com/news,sz399006,1760087950.html"
1760069679,看多,创业板指,创业板指吧,14,0,2026-08-17 14:33:58,反弹,"该逐渐卖出了，反弹尾声。九月下杀是必然","","https://guba.eastmoney.com/news,sz399006,1760069679.html"
1759984126,中性,创业板指,创业板指吧,14,0,2026-08-17 13:29:46,,"那还不如不要拉，又砸没了！","","https://guba.eastmoney.com/news,sz399006,1759984126.html"
1759978165,看空,创业板指,创业板指吧,14,0,2026-08-17 13:25:33,跳水,"科技下午跳水，我说的，耶稣也拦不住","","https://guba.eastmoney.com/news,sz399006,1759978165.html"
1759973744,中性,创业板指,创业板指吧,14,0,2026-08-17 13:22:28,,"为了指数好看，又打压老登，拉科技","","https://guba.eastmoney.com/news,sz399006,1759973744.html"
1759965741,中性,创业板指,创业板指吧,14,0,2026-08-17 13:16:57,,"老登股又是要跌一个月嘛","","https://guba.eastmoney.com/news,sz399006,1759965741.html"
1759962094,中性,创业板指,创业板指吧,14,0,2026-08-17 13:14:23,,"别涨了，我卖飞了，真难受","","https://guba.eastmoney.com/news,sz399006,1759962094.html"
1759957375,中性,创业板指,创业板指吧,14,0,2026-08-17 13:11:09,,"这么拉创业板指就是找死的节奏","","https://guba.eastmoney.com/news,sz399006,1759957375.html"
1759954115,中性,创业板指,创业板指吧,14,0,2026-08-17 13:08:50,,"疯狂了吗？","","https://guba.eastmoney.com/news,sz399006,1759954115.html"
1759948895,中性,创业板指,创业板指吧,14,0,2026-08-17 13:04:52,,"令人发指","","https://guba.eastmoney.com/news,sz399006,1759948895.html"
1759889836,看多,创业板指,创业板指吧,14,0,2026-08-17 11:27:14,上车|牛来,"牛来，快上车","","https://guba.eastmoney.com/news,sz399006,1759889836.html"
1759880055,中性,创业板指,创业板指吧,14,0,2026-08-17 11:20:00,,"科技研发太简单了，只要基金抱团拉高散户无脑接盘就实现了","","https://guba.eastmoney.com/news,sz399006,1759880055.html"
1759873203,中性,创业板指,创业板指吧,14,0,2026-08-17 11:14:54,,"跳呀","","https://guba.eastmoney.com/news,sz399006,1759873203.html"
1759861293,看空,创业板指,创业板指吧,14,0,2026-08-17 11:06:18,做空,"坚决做空伪科技，什么遥遥领先，都是扯蛋","","https://guba.eastmoney.com/news,sz399006,1759861293.html"
1759856246,中性,创业板指,创业板指吧,14,0,2026-08-17 11:03:03,,"基金天天作妖","","https://guba.eastmoney.com/news,sz399006,1759856246.html"
1759756613,中性,创业板指,创业板指吧,14,0,2026-08-17 10:08:53,,"最烂的ai应用板块","","https://guba.eastmoney.com/news,sz399006,1759756613.html"
1759749896,中性,创业板指,创业板指吧,14,0,2026-08-17 10:05:40,,"老登起，科技落","","https://guba.eastmoney.com/news,sz399006,1759749896.html"
1760097805,中性,证券,证券Ⅱ吧,14,0,2026-08-17 14:53:12,,"买券商的人真倒霉啊！！！","","https://guba.eastmoney.com/news,bk0473,1760097805.html"
1760027631,中性,证券,证券Ⅱ吧,14,0,2026-08-17 14:02:57,,"一点量都没有，呵呵","","https://guba.eastmoney.com/news,bk0473,1760027631.html"
1760024489,中性,证券,证券Ⅱ吧,14,0,2026-08-17 14:00:33,,"科技已经全部涨停了哈哈","","https://guba.eastmoney.com/news,bk0473,1760024489.html"
1760015625,中性,证券,证券Ⅱ吧,14,0,2026-08-17 13:53:50,,"证券在拉了，小心点","","https://guba.eastmoney.com/news,bk0473,1760015625.html"
1759992325,中性,证券,证券Ⅱ吧,14,0,2026-08-17 13:36:00,,"死了一样","","https://guba.eastmoney.com/news,bk0473,1759992325.html"
1759967772,中性,证券,证券Ⅱ吧,14,0,2026-08-17 13:18:20,,"行不行好吧，","","https://guba.eastmoney.com/news,bk0473,1759967772.html"
1759967500,中性,证券,证券Ⅱ吧,14,0,2026-08-17 13:18:09,,"给条活路吧，天天这么打压券商","","https://guba.eastmoney.com/news,bk0473,1759967500.html"
1759827715,中性,证券,证券Ⅱ吧,14,0,2026-08-17 10:46:08,,"建议有意见的投资者。去问问券商！天天风向标！故意操控市场，","","https://guba.eastmoney.com/news,bk0473,1759827715.html"
1759720930,看空,证券,证券Ⅱ吧,14,0,2026-08-17 09:52:53,破位,"破位的垃圾板块向下走势图牛逼","","https://guba.eastmoney.com/news,bk0473,1759720930.html"
1759800604,中性,银行,银行Ⅱ吧,14,0,2026-08-17 10:31:18,,"下去倒霉玩意儿","","https://guba.eastmoney.com/news,bk0475,1759800604.html"
1759755610,中性,银行,银行Ⅱ吧,14,0,2026-08-17 10:08:22,,"又在抱团","","https://guba.eastmoney.com/news,bk0475,1759755610.html"
1760002207,中性,酿酒,酿酒概念吧,14,0,2026-08-17 13:43:31,,"白酒不配涨是吗？","","https://guba.eastmoney.com/news,bk0477,1760002207.html"
1760070745,中性,白酒,白酒吧,14,0,2026-08-17 14:34:44,,"为啥板块都要红了，白酒指数还在趴着？","","https://guba.eastmoney.com/news,bk0896,1760070745.html"
1759977663,中性,医疗服务,医疗服务吧,14,0,2026-08-17 13:25:11,,"医疗部分。，资金可以慢慢撤走。","","https://guba.eastmoney.com/news,bk0727,1759977663.html"
1760103847,看多,上证指数,上证指数吧,13,1,2026-08-17 14:56:40,牛来,"我只想说一句：牛来虽然垃圾但是我还是喜欢牛来为什么呢？牛来骗我八百遍我待牛来如初","","https://guba.eastmoney.com/news,sh000001,1760103847.html"
1760101935,贪婪,上证指数,上证指数吧,13,0,2026-08-17 14:55:33,缩量|重仓,"基金主导在拉基金重仓股，缩量上涨，加速赶顶","","https://guba.eastmoney.com/news,sh000001,1760101935.html"
1760100187,中性,上证指数,上证指数吧,13,0,2026-08-17 14:54:36,,"空中加油了，明天上穿缺口","","https://guba.eastmoney.com/news,sh000001,1760100187.html"
1760095604,中性,上证指数,上证指数吧,13,0,2026-08-17 14:51:57,,"一个星期的行情 一天就完成了。。。","","https://guba.eastmoney.com/news,sh000001,1760095604.html"
1760094691,看多,上证指数,上证指数吧,13,0,2026-08-17 14:51:24,大涨|放量,"放量大涨，牛归了吗","","https://guba.eastmoney.com/news,sh000001,1760094691.html"
1760089850,中性,上证指数,上证指数吧,13,0,2026-08-17 14:48:24,,"这种行情把散户往科技板块赶","","https://guba.eastmoney.com/news,sh000001,1760089850.html"
1760085927,中性,上证指数,上证指数吧,13,0,2026-08-17 14:45:46,,"量能不够小心了","","https://guba.eastmoney.com/news,sh000001,1760085927.html"
1760082965,中性,上证指数,上证指数吧,13,0,2026-08-17 14:43:42,,"好了，收盘吧","","https://guba.eastmoney.com/news,sh000001,1760082965.html"
1760081637,看空,上证指数,上证指数吧,13,0,2026-08-17 14:42:42,诱多,"希望这次不是诱多","","https://guba.eastmoney.com/news,sh000001,1760081637.html"
1760076480,中性,上证指数,上证指数吧,13,0,2026-08-17 14:38:57,,"同样是ai概念，半导体资金流入第一，ai应用流岀第一","","https://guba.eastmoney.com/news,sh000001,1760076480.html"
1760072284,中性,上证指数,上证指数吧,13,0,2026-08-17 14:35:56,,"最后一次截杀、绝杀！","","https://guba.eastmoney.com/news,sh000001,1760072284.html"
1760071108,中性,上证指数,上证指数吧,13,0,2026-08-17 14:35:02,,"放心，回本的票出来我也只拿来买理财，不会买科技和补仓的~你放心吸血吧~","","https://guba.eastmoney.com/news,sh000001,1760071108.html"
1760062014,看空,上证指数,上证指数吧,13,0,2026-08-17 14:28:27,跳水,"两点半准时开始跳水","","https://guba.eastmoney.com/news,sh000001,1760062014.html"
